city,date,max_temp_c,min_temp_c,avg_temp_c,max_wind_kph,total_precip_mm,total_snow_cm,avg_humidity,uv,chance_of_rain,chance_of_snow,condition,yd_condition,visibility_km,sunrise,sunset,pressure_mb,pressure_diff_mb
Valdivia,2022-03-19,19.9,5.8,11.7,5.4,0.0,0.0,60,4.9,0,0,Nublado,Nublado,10.0,07:55 AM,08:06 PM,1015.92,5.0
Valdivia,2022-03-20,16.4,8.1,12.0,11.1,30.9,0.0,83,3.8,100,0,Lluvia,Nublado,9.4,07:56 AM,08:04 PM,1012.42,3.0
Valdivia,2022-03-21,18.3,10.7,13.6,17.1,7.4,0.0,88,0.9,100,0,Lluvia,Lluvia,6.8,07:57 AM,08:03 PM,1014.96,8.0
Valdivia,2022-03-22,17.9,8.8,12.8,17.7,0.8,0.0,85,3.2,100,0,Nublado,Lluvia,5.4,07:58 AM,08:01 PM,1016.29,8.0
Valdivia,2022-03-23,14.4,8.2,11.2,21.3,6.1,0.0,77,2.8,100,0,Lluvia,Nublado,9.9,07:59 AM,07:59 PM,1018.38,17.0
Valdivia,2022-03-24,18.8,5.4,11.3,16.6,0.0,0.0,74,4.6,0,0,Nublado,Lluvia,7.4,08:00 AM,07:58 PM,1024.79,5.0
Valdivia,2022-03-25,21.4,7.8,13.3,13.0,0.0,0.0,74,4.6,0,0,Nublado,Nublado,7.1,08:01 AM,07:56 PM,1016.29,9.0
Valdivia,2022-03-26,17.3,7.4,11.9,14.3,0.9,0.0,80,4.5,100,0,Lluvia,Nublado,8.0,08:02 AM,07:55 PM,1014.42,2.0
Valdivia,2022-03-27,17.0,8.7,12.7,12.9,7.0,0.0,80,3.4,100,0,Lluvia,Lluvia,7.5,08:03 AM,07:53 PM,1017.17,2.0
Valdivia,2022-03-28,14.0,6.7,10.3,18.9,9.2,0.0,87,2.5,100,0,Lluvia,Lluvia,8.7,08:04 AM,07:51 PM,1016.67,4.0
Valdivia,2022-03-29,15.8,6.8,10.3,16.9,0.3,0.0,79,3.6,100,0,Lluvia,Lluvia,7.0,08:05 AM,07:50 PM,1023.67,9.0
Valdivia,2022-03-30,17.1,3.5,9.3,16.3,0.0,0.0,74,4.1,0,0,Nublado,Lluvia,6.8,08:06 AM,07:48 PM,1024.25,7.0
Valdivia,2022-03-31,18.1,4.0,10.1,12.7,0.0,0.0,73,3.9,0,0,Nublado,Nublado,7.5,08:07 AM,07:47 PM,1021.25,4.0
Valdivia,2022-04-01,22.1,6.6,12.9,12.1,0.0,0.0,72,3.8,0,0,Nublado,Nublado,7.3,08:08 AM,07:45 PM,1017.33,5.0
Valdivia,2022-04-02,13.0,7.6,10.4,17.8,8.7,0.0,92,1.1,100,0,Lluvia,Nublado,6.4,08:09 AM,07:44 PM,1015.33,7.0
Valdivia,2022-04-03,15.6,5.6,9.2,11.1,0.3,0.0,79,4.1,100,0,Lluvia,Lluvia,8.7,07:10 AM,06:42 PM,1023.0,7.0
Valdivia,2022-04-04,16.3,6.0,9.8,7.6,0.0,0.0,82,3.9,0,0,Soleado,Lluvia,6.3,07:11 AM,06:40 PM,1021.17,4.0
Valdivia,2022-04-05,16.8,7.8,11.6,8.3,0.1,0.0,88,1.9,100,0,Lluvia,Soleado,5.8,07:12 AM,06:38 PM,1017.67,4.0
Valdivia,2022-04-06,15.0,10.3,12.5,10.3,5.0,0.0,90,0.7,100,0,Lluvia,Lluvia,6.3,07:13 AM,06:37 PM,1016.71,2.0
Valdivia,2022-04-07,17.7,10.9,13.8,5.4,3.7,0.0,90,1.0,100,0,Lluvia,Lluvia,4.8,07:14 AM,06:35 PM,1017.04,2.0
Valdivia,2022-04-08,19.1,9.5,13.1,9.1,0.0,0.0,87,1.8,0,0,Nublado,Lluvia,5.0,07:15 AM,06:34 PM,1014.79,4.0
Valdivia,2022-04-09,13.6,7.7,10.5,14.4,9.5,0.0,91,0.7,100,0,Lluvia,Nublado,4.7,07:16 AM,06:32 PM,1014.79,5.0
Valdivia,2022-04-10,11.8,6.2,8.6,7.0,6.3,0.0,93,0.6,100,0,Lluvia,Lluvia,5.7,07:17 AM,06:31 PM,1017.75,4.0
Valdivia,2022-04-11,11.9,5.2,8.4,8.5,1.7,0.0,92,0.6,100,0,Lluvia,Lluvia,2.6,07:18 AM,06:29 PM,1019.67,2.0
Valdivia,2022-04-12,14.2,7.3,9.9,10.1,0.2,0.0,84,2.9,100,0,Nublado,Lluvia,5.7,07:19 AM,06:28 PM,1021.58,3.0
Valdivia,2022-04-13,17.1,4.0,9.6,12.2,0.0,0.0,82,3.1,0,0,Nublado,Nublado,6.7,07:20 AM,06:26 PM,1021.12,5.0
Valdivia,2022-04-14,20.0,6.2,11.4,8.4,0.0,0.0,82,2.9,0,0,Nublado,Nublado,6.3,07:21 AM,06:25 PM,1013.88,6.0
Valdivia,2022-04-15,15.7,7.7,11.2,4.7,0.5,0.0,83,2.2,100,0,Lluvia,Nublado,6.4,07:22 AM,06:23 PM,1018.46,6.0
Valdivia,2022-04-16,20.2,7.7,12.6,10.0,0.0,0.0,81,2.5,0,0,Nublado,Lluvia,6.3,07:23 AM,06:22 PM,1019.17,6.0
Valdivia,2022-04-17,18.2,6.9,11.0,9.3,0.0,0.0,81,2.7,0,0,Nublado,Nublado,7.3,07:24 AM,06:20 PM,1015.54,1.0
Valdivia,2022-04-18,15.6,8.5,11.3,6.8,2.4,0.0,85,1.2,100,0,Lluvia,Nublado,7.7,07:25 AM,06:19 PM,1014.79,2.0
Valdivia,2022-04-19,15.1,7.0,10.1,12.5,10.1,0.0,87,0.9,100,0,Lluvia,Lluvia,6.1,07:26 AM,06:17 PM,1016.46,4.0
Valdivia,2022-04-20,14.2,6.1,9.2,8.2,0.4,0.0,87,1.0,100,0,Lluvia,Lluvia,5.7,07:27 AM,06:16 PM,1022.83,5.0
Valdivia,2022-04-21,13.5,8.6,10.4,22.4,36.4,0.0,95,0.4,100,0,Lluvia,Lluvia,6.0,07:28 AM,06:15 PM,1016.96,10.0
Valdivia,2022-04-22,14.1,8.7,11.5,27.7,12.7,0.0,94,0.3,100,0,Lluvia,Lluvia,7.5,07:29 AM,06:13 PM,1012.25,7.0
Valdivia,2022-04-23,13.3,10.3,11.8,32.5,20.0,0.0,90,0.6,100,0,Lluvia,Lluvia,8.5,07:30 AM,06:12 PM,1006.58,2.0
Valdivia,2022-04-24,12.8,7.8,10.4,35.5,13.8,0.0,88,0.5,100,0,Lluvia,Lluvia,9.8,07:31 AM,06:11 PM,1002.25,16.0
Valdivia,2022-04-25,10.1,6.9,8.6,33.5,31.6,0.0,92,0.3,100,0,Lluvia,Lluvia,6.0,07:32 AM,06:09 PM,1008.12,12.0
Valdivia,2022-04-26,10.7,6.4,8.7,28.3,26.4,0.0,92,0.6,100,0,Lluvia,Lluvia,9.4,07:33 AM,06:08 PM,1005.12,9.0
Valdivia,2022-04-27,11.7,6.1,8.8,37.0,11.8,0.0,83,0.6,100,0,Lluvia,Lluvia,9.4,07:34 AM,06:07 PM,1011.46,18.0
Valdivia,2022-04-28,11.7,4.3,7.1,8.2,0.5,0.0,87,1.7,100,0,Lluvia,Lluvia,6.0,07:35 AM,06:06 PM,1025.46,4.0
Valdivia,2022-04-29,11.7,1.8,5.5,10.8,0.0,0.0,85,1.5,0,0,Nublado,Lluvia,6.8,07:36 AM,06:04 PM,1022.79,4.0
Valdivia,2022-04-30,13.6,1.5,6.2,6.5,0.0,0.0,86,1.8,0,0,Nublado,Nublado,7.7,07:37 AM,06:03 PM,1022.58,2.0
Valdivia,2022-05-01,16.8,5.2,9.0,11.0,0.0,0.0,87,1.6,0,0,Nublado,Nublado,5.9,07:38 AM,06:02 PM,1019.96,3.0
Valdivia,2022-05-02,14.9,5.1,8.9,8.6,0.0,0.0,87,1.5,0,0,Nublado,Nublado,5.6,07:39 AM,06:01 PM,1023.12,2.0
Valdivia,2022-05-03,16.5,5.5,9.3,7.3,0.0,0.0,88,1.5,0,0,Nublado,Nublado,5.9,07:40 AM,06:00 PM,1022.0,4.0
Valdivia,2022-05-04,18.2,6.9,10.9,8.4,0.2,0.0,90,0.9,100,0,Nublado,Nublado,3.7,07:41 AM,05:58 PM,1017.42,5.0
Valdivia,2022-05-05,16.5,8.3,11.6,6.1,0.0,0.0,89,1.0,0,0,Nublado,Nublado,6.2,07:42 AM,05:57 PM,1018.92,4.0
Valdivia,2022-05-06,16.3,6.9,10.1,4.3,0.0,0.0,89,1.1,0,0,Nublado,Nublado,5.2,07:43 AM,05:56 PM,1020.71,2.0
Valdivia,2022-05-07,16.7,7.6,10.9,7.8,0.0,0.0,87,1.3,0,0,Nublado,Nublado,6.9,07:44 AM,05:55 PM,1018.17,4.0
Valdivia,2022-05-08,16.2,9.7,12.6,12.9,4.7,0.0,93,0.6,100,0,Lluvia,Nublado,7.6,07:45 AM,05:54 PM,1019.96,6.0
Valdivia,2022-05-09,13.4,8.0,10.0,5.0,0.0,0.0,92,0.3,0,0,Nublado,Lluvia,3.5,07:46 AM,05:53 PM,1023.0,2.0
Valdivia,2022-05-10,14.6,5.7,8.6,8.5,0.0,0.0,86,1.2,0,0,Nublado,Nublado,7.3,07:47 AM,05:52 PM,1021.17,4.0
Valdivia,2022-05-11,11.8,5.1,8.5,10.0,0.0,0.0,85,0.6,0,0,Nublado,Nublado,9.0,07:47 AM,05:51 PM,1015.96,5.0
Valdivia,2022-05-12,11.7,8.2,10.5,13.5,7.9,0.0,91,0.2,100,0,Lluvia,Nublado,8.5,07:48 AM,05:50 PM,1014.54,9.0
Valdivia,2022-05-13,12.3,3.6,7.1,7.4,0.0,0.0,82,1.1,0,0,Nublado,Lluvia,10.0,07:49 AM,05:49 PM,1022.96,4.0
Valdivia,2022-05-14,13.9,1.3,6.6,13.0,0.0,0.0,86,1.0,0,0,Nublado,Nublado,6.7,07:50 AM,05:48 PM,1021.62,5.0
Valdivia,2022-05-15,16.0,2.9,8.0,10.0,0.0,0.0,81,1.0,0,0,Nublado,Nublado,8.3,07:51 AM,05:47 PM,1019.62,3.0
Valdivia,2022-05-16,17.1,2.5,7.9,9.9,0.0,0.0,74,1.0,0,0,Nublado,Nublado,10.0,07:52 AM,05:47 PM,1020.29,3.0
Valdivia,2022-05-17,15.1,1.1,7.2,6.1,0.0,0.0,72,0.9,0,0,Soleado,Nublado,10.0,07:53 AM,05:46 PM,1019.12,4.0
Valdivia,2022-05-18,13.7,1.6,7.0,7.6,0.0,0.0,69,0.9,0,0,Soleado,Soleado,10.0,07:54 AM,05:45 PM,1015.58,4.0
Valdivia,2022-05-19,16.0,6.5,11.0,21.6,4.5,0.0,80,0.4,100,0,Lluvia,Soleado,9.6,07:55 AM,05:44 PM,1013.21,4.0
Valdivia,2022-05-20,12.4,8.9,11.1,24.1,20.05,0.0,92,0.1,100,0,Lluvia,Lluvia,9.1,07:56 AM,05:43 PM,1016.25,13.0
Valdivia,2022-05-21,13.1,8.3,10.4,23.2,3.5,0.0,92,0.2,100,0,Lluvia,Lluvia,4.1,07:56 AM,05:43 PM,1019.79,7.0
Valdivia,2022-05-22,11.2,5.9,9.7,30.6,36.0,0.0,90,0.4,100,0,Lluvia,Lluvia,8.6,07:57 AM,05:42 PM,1015.04,12.0
Valdivia,2022-05-23,9.7,5.4,7.2,17.0,8.6,0.0,91,0.1,100,0,Lluvia,Lluvia,8.9,07:58 AM,05:41 PM,1019.12,4.0
Valdivia,2022-05-24,9.9,5.0,7.2,11.4,4.1,0.0,95,0.4,100,0,Lluvia,Lluvia,8.5,07:59 AM,05:41 PM,1019.17,6.0
Valdivia,2022-05-25,9.4,2.3,5.3,11.7,0.0,0.0,92,0.5,0,0,Nublado,Lluvia,3.5,08:00 AM,05:40 PM,1026.21,6.0
Valdivia,2022-05-26,9.0,-0.4,3.1,12.6,0.0,0.0,90,0.7,0,0,Nublado,Nublado,5.2,08:00 AM,05:40 PM,1024.12,4.0
Valdivia,2022-05-27,9.0,0.2,3.4,10.8,0.0,0.0,90,0.7,0,0,Nublado,Nublado,3.8,08:01 AM,05:39 PM,1023.79,2.0
Valdivia,2022-05-28,8.1,0.1,3.7,10.6,0.0,0.0,87,0.6,0,0,Nublado,Nublado,6.7,08:02 AM,05:39 PM,1022.25,2.0
Valdivia,2022-05-29,8.2,-0.3,3.6,4.3,0.0,0.0,87,0.7,0,0,Nublado,Nublado,7.0,08:03 AM,05:38 PM,1022.0,2.0
Valdivia,2022-05-30,9.8,-1.3,3.3,11.7,0.0,0.0,89,0.6,0,0,Nublado,Nublado,4.0,08:03 AM,05:38 PM,1021.54,3.0
Valdivia,2022-05-31,8.2,-1.4,2.2,7.2,0.0,0.0,87,0.6,0,0,Soleado,Nublado,7.3,08:04 AM,05:37 PM,1018.62,3.0
Valdivia,2022-06-01,8.1,-2.1,1.6,4.3,0.0,0.0,85,0.6,0,0,Nublado,Soleado,8.0,08:05 AM,05:37 PM,1019.29,2.0
Valdivia,2022-06-02,10.3,-0.1,4.2,11.5,0.1,0.0,85,0.3,100,0,Nublado,Nublado,10.0,08:06 AM,05:36 PM,1017.58,5.0
Valdivia,2022-06-03,8.8,4.3,7.0,16.4,18.7,0.0,94,0.1,100,0,Lluvia,Nublado,6.0,08:06 AM,05:36 PM,1011.62,6.0
Valdivia,2022-06-04,10.8,7.2,9.0,11.9,5.2,0.0,97,0.1,100,0,Lluvia,Lluvia,3.7,08:07 AM,05:36 PM,1012.12,4.0
Valdivia,2022-06-05,11.1,6.5,9.1,12.1,4.4,0.0,95,0.1,100,0,Lluvia,Lluvia,3.0,08:07 AM,05:36 PM,1015.62,3.0
Valdivia,2022-06-06,10.1,7.7,9.1,27.8,41.8,0.0,93,0.1,100,0,Lluvia,Lluvia,6.1,08:08 AM,05:35 PM,1014.88,5.0
Valdivia,2022-06-07,12.7,7.4,10.3,27.7,35.7,0.0,93,0.1,100,0,Lluvia,Lluvia,5.3,08:09 AM,05:35 PM,1015.12,8.0
Valdivia,2022-06-08,12.5,7.3,9.2,19.9,11.2,0.0,92,0.1,100,0,Lluvia,Lluvia,5.2,08:09 AM,05:35 PM,1019.58,4.0
Valdivia,2022-06-09,11.0,2.2,6.0,8.7,0.0,0.0,90,0.5,0,0,Soleado,Lluvia,5.5,08:10 AM,05:35 PM,1027.5,7.0
Valdivia,2022-06-10,9.8,0.3,3.9,7.5,0.0,0.0,84,0.5,0,0,Nublado,Soleado,7.3,08:10 AM,05:35 PM,1022.88,10.0
Valdivia,2022-06-11,11.9,1.2,4.9,7.1,0.0,0.0,84,0.5,0,0,Soleado,Nublado,10.0,08:11 AM,05:35 PM,1016.38,3.0
Valdivia,2022-06-12,11.1,2.1,5.8,10.3,0.0,0.0,88,0.4,0,0,Nublado,Soleado,9.0,08:11 AM,05:35 PM,1016.17,2.0
Valdivia,2022-06-13,7.6,4.6,6.7,10.5,9.7,0.0,94,0.1,100,0,Lluvia,Nublado,9.5,08:12 AM,05:35 PM,1014.08,3.0
Valdivia,2022-06-14,9.5,7.1,8.0,10.2,20.4,0.0,98,0.1,100,0,Lluvia,Lluvia,2.7,08:12 AM,05:35 PM,1015.79,6.0
Valdivia,2022-06-15,10.1,5.0,7.9,5.2,1.2,0.0,97,0.1,100,0,Lluvia,Lluvia,3.2,08:12 AM,05:35 PM,1020.67,3.0
Valdivia,2022-06-16,9.4,4.6,7.0,17.7,7.5,0.0,94,0.1,100,0,Lluvia,Lluvia,4.8,08:13 AM,05:35 PM,1022.25,4.0
Valdivia,2022-06-17,8.9,2.7,5.7,7.4,0.0,0.0,88,0.4,0,0,Nublado,Lluvia,6.1,08:13 AM,05:35 PM,1025.38,4.0
Valdivia,2022-06-18,8.4,1.7,4.8,10.5,3.4,0.0,87,0.3,100,0,Nublado,Nublado,10.0,08:13 AM,05:35 PM,1021.54,7.0
Valdivia,2022-06-19,10.2,6.5,8.3,14.8,37.55,0.0,93,0.1,100,0,Lluvia,Nublado,4.8,08:14 AM,05:35 PM,1018.04,4.0
Valdivia,2022-06-20,9.6,7.7,8.6,9.4,14.2,0.0,98,0.1,100,0,Lluvia,Lluvia,3.3,08:14 AM,05:35 PM,1014.5,3.0
Valdivia,2022-06-21,10.4,3.4,7.0,13.6,0.6,0.0,94,0.1,100,0,Nublado,Lluvia,3.5,08:14 AM,05:35 PM,1016.04,3.0
Valdivia,2022-06-22,7.5,1.4,4.3,9.1,0.0,0.0,90,0.1,0,0,Nublado,Nublado,6.9,08:14 AM,05:36 PM,1014.88,2.0
Valdivia,2022-06-23,7.5,4.3,5.9,11.1,0.2,0.0,98,0.1,100,0,Lluvia,Nublado,3.4,08:15 AM,05:36 PM,1013.96,5.0
Valdivia,2022-06-24,7.4,4.6,6.0,12.8,0.0,0.0,96,0.2,0,0,Nublado,Lluvia,4.5,08:15 AM,05:36 PM,1021.75,5.0
Valdivia,2022-06-25,8.3,0.4,4.1,11.5,0.0,0.0,87,0.3,0,0,Nublado,Nublado,9.0,08:15 AM,05:37 PM,1020.62,6.0
Valdivia,2022-06-26,10.6,-0.3,3.8,7.3,0.2,0.0,89,0.3,100,0,Nublado,Nublado,7.7,08:15 AM,05:37 PM,1017.75,2.0
Valdivia,2022-06-27,10.7,5.6,7.9,18.1,1.1,0.0,96,0.1,100,0,Lluvia,Nublado,4.2,08:15 AM,05:37 PM,1018.08,2.0
Valdivia,2022-06-28,12.7,9.9,11.3,34.7,98.3,0.0,95,0.1,100,0,Lluvia,Lluvia,7.5,08:15 AM,05:38 PM,1014.04,10.0
Valdivia,2022-06-29,12.1,4.7,8.8,28.4,13.1,0.0,88,0.3,100,0,Lluvia,Lluvia,9.7,08:15 AM,05:38 PM,1016.54,12.0
Valdivia,2022-06-30,9.4,4.7,6.2,22.7,6.8,0.0,90,0.1,100,0,Lluvia,Lluvia,9.3,08:15 AM,05:39 PM,1015.46,24.0
Valdivia,2022-07-01,9.7,3.5,6.5,21.6,18.9,0.0,92,0.1,100,0,Lluvia,Lluvia,6.7,08:15 AM,05:39 PM,1008.08,19.0
Valdivia,2022-07-02,8.1,3.4,5.6,27.9,17.2,0.0,92,0.1,100,0,Lluvia,Lluvia,8.6,08:15 AM,05:40 PM,1014.33,8.0
Valdivia,2022-07-03,8.9,3.4,5.8,21.1,10.3,0.0,94,0.1,100,0,Lluvia,Lluvia,6.5,08:15 AM,05:40 PM,1017.08,4.0
Valdivia,2022-07-04,8.8,5.0,6.9,30.3,16.9,0.0,93,0.1,100,0,Lluvia,Lluvia,7.9,08:14 AM,05:41 PM,1017.42,8.0
Valdivia,2022-07-05,8.9,6.0,7.5,30.7,13.8,0.0,89,0.1,100,0,Lluvia,Lluvia,8.7,08:14 AM,05:41 PM,1013.58,10.0
Valdivia,2022-07-06,7.8,4.9,6.4,31.8,17.4,0.0,88,0.1,100,0,Lluvia,Lluvia,9.5,08:14 AM,05:42 PM,1009.5,15.0
Valdivia,2022-07-07,9.8,4.4,6.1,13.7,9.1,0.0,95,0.1,100,0,Lluvia,Lluvia,6.5,08:14 AM,05:42 PM,1018.04,7.0
Valdivia,2022-07-08,9.6,3.2,6.6,22.1,1.7,0.0,89,0.1,100,0,Nublado,Lluvia,8.0,08:13 AM,05:43 PM,1009.12,10.0
Valdivia,2022-07-09,8.4,5.7,7.3,23.4,34.5,0.0,95,0.1,100,0,Lluvia,Nublado,7.3,08:13 AM,05:44 PM,1003.79,8.0
Valdivia,2022-07-10,10.1,4.9,7.0,13.1,12.4,0.0,95,0.1,100,0,Lluvia,Lluvia,5.7,08:13 AM,05:44 PM,1014.33,8.0
Valdivia,2022-07-11,9.0,4.1,5.9,23.1,13.1,0.0,94,0.2,100,0,Lluvia,Lluvia,5.8,08:12 AM,05:45 PM,1020.12,3.0
Valdivia,2022-07-12,8.7,3.8,6.7,29.9,37.3,0.0,96,0.1,100,0,Lluvia,Lluvia,6.8,08:12 AM,05:46 PM,1014.17,8.0
Valdivia,2022-07-13,7.6,2.4,4.5,7.0,8.5,0.0,95,0.2,100,0,Lluvia,Lluvia,5.3,08:11 AM,05:46 PM,1013.58,4.0
Valdivia,2022-07-14,6.8,0.4,2.9,9.9,0.1,0.0,93,0.3,100,0,Lluvia,Lluvia,5.6,08:11 AM,05:47 PM,1016.12,9.0
Valdivia,2022-07-15,8.7,0.1,3.2,10.5,0.0,0.0,90,0.6,0,0,Nublado,Lluvia,4.2,08:10 AM,05:48 PM,1022.79,3.0
Valdivia,2022-07-16,7.0,-1.9,3.0,26.0,11.4,0.0,92,0.4,100,0,Lluvia,Nublado,7.3,08:10 AM,05:49 PM,1024.17,8.0
Valdivia,2022-07-17,9.1,3.2,6.3,26.8,38.6,0.0,95,0.2,100,0,Lluvia,Lluvia,7.8,08:09 AM,05:49 PM,1015.71,12.0
Valdivia,2022-07-18,7.9,0.5,3.2,4.3,0.0,0.0,95,0.4,0,0,Nublado,Lluvia,2.4,08:09 AM,05:50 PM,1025.67,3.0
Valdivia,2022-07-19,9.9,-0.8,4.3,18.3,1.3,0.0,90,0.4,100,0,Lluvia,Nublado,5.5,08:08 AM,05:51 PM,1019.42,7.0
Valdivia,2022-07-20,10.7,5.1,9.1,23.7,22.4,0.0,97,0.1,100,0,Lluvia,Lluvia,6.6,08:07 AM,05:52 PM,1014.08,8.0
Valdivia,2022-07-21,9.7,2.8,5.7,19.3,16.2,0.0,97,0.1,100,0,Lluvia,Lluvia,5.0,08:07 AM,05:52 PM,1017.92,9.0
Valdivia,2022-07-22,12.3,9.6,10.7,25.6,36.9,0.0,98,0.1,100,0,Lluvia,Lluvia,7.0,08:06 AM,05:53 PM,1012.21,4.0
Valdivia,2022-07-23,11.4,7.8,9.7,25.6,24.8,0.0,95,0.1,100,0,Lluvia,Lluvia,5.8,08:05 AM,05:54 PM,1013.29,6.0
Valdivia,2022-07-24,8.6,6.5,7.7,9.5,12.2,0.0,97,0.1,100,0,Lluvia,Lluvia,4.0,08:04 AM,05:55 PM,1016.83,2.0
Valdivia,2022-07-25,13.4,6.5,9.4,18.6,14.7,0.0,95,0.2,100,0,Lluvia,Lluvia,4.8,08:04 AM,05:56 PM,1011.92,7.0
Valdivia,2022-07-26,12.6,7.3,9.9,19.1,4.8,0.0,90,0.2,100,0,Lluvia,Lluvia,8.5,08:03 AM,05:57 PM,1017.46,9.0
Valdivia,2022-07-27,11.8,4.9,7.7,10.6,0.0,0.0,93,0.5,0,0,Nublado,Lluvia,3.8,08:02 AM,05:57 PM,1024.21,5.0
Valdivia,2022-07-28,11.3,3.7,6.7,7.6,0.0,0.0,91,0.4,0,0,Nublado,Nublado,4.3,08:01 AM,05:58 PM,1028.25,3.0
Valdivia,2022-07-29,12.0,1.2,5.8,11.0,0.0,0.0,90,0.9,0,0,Nublado,Nublado,3.9,08:00 AM,05:59 PM,1020.67,9.0
Valdivia,2022-07-30,9.4,2.8,6.1,8.7,0.0,0.0,95,0.2,0,0,Nublado,Nublado,2.8,07:59 AM,06:00 PM,1018.75,6.0
Valdivia,2022-07-31,11.7,1.7,5.5,4.0,0.0,0.0,92,0.8,0,0,Nublado,Nublado,3.0,07:58 AM,06:01 PM,1020.58,3.0
Valdivia,2022-08-01,10.4,3.3,5.8,6.3,0.1,0.0,88,0.9,100,0,Lluvia,Nublado,5.5,07:57 AM,06:02 PM,1020.29,4.0
Valdivia,2022-08-02,11.4,0.4,4.6,7.6,0.0,0.0,89,0.9,0,0,Nublado,Lluvia,4.0,07:56 AM,06:03 PM,1023.62,2.0
Valdivia,2022-08-03,11.8,1.4,5.6,14.4,4.6,0.0,90,0.8,100,0,Lluvia,Nublado,4.7,07:55 AM,06:04 PM,1022.88,2.0
Valdivia,2022-08-04,9.3,3.8,6.3,6.8,1.0,0.0,96,0.2,100,0,Lluvia,Lluvia,4.2,07:54 AM,06:04 PM,1022.67,5.0
Valdivia,2022-08-05,9.2,4.7,6.4,6.5,6.9,0.0,94,0.2,100,0,Lluvia,Lluvia,4.5,07:53 AM,06:05 PM,1018.08,6.0
Valdivia,2022-08-06,6.7,4.7,5.7,10.8,12.5,0.0,98,0.2,100,0,Lluvia,Lluvia,3.4,07:52 AM,06:06 PM,1017.88,4.0
Valdivia,2022-08-07,6.5,3.1,4.9,12.1,16.3,0.0,98,0.2,100,0,Lluvia,Lluvia,5.9,07:51 AM,06:07 PM,1023.46,7.0
Valdivia,2022-08-08,10.1,2.6,5.6,7.0,0.0,0.0,94,0.5,0,0,Nublado,Lluvia,2.5,07:50 AM,06:08 PM,1027.46,3.0
Valdivia,2022-08-09,11.8,1.9,5.9,7.2,0.0,0.0,84,0.8,0,0,Nublado,Nublado,9.0,07:49 AM,06:09 PM,1023.88,5.0
Valdivia,2022-08-10,12.1,1.8,6.2,6.5,0.0,0.0,84,1.3,0,0,Nublado,Nublado,10.0,07:47 AM,06:10 PM,1019.46,4.0
Valdivia,2022-08-11,11.9,2.9,6.8,13.1,1.5,0.0,92,0.3,100,0,Nublado,Nublado,7.2,07:46 AM,06:11 PM,1017.38,5.0
Valdivia,2022-08-12,9.9,8.0,8.6,21.8,32.45,0.0,97,0.2,100,0,Lluvia,Nublado,7.3,07:45 AM,06:12 PM,1015.17,4.0
Valdivia,2022-08-13,10.4,6.4,8.9,35.1,24.9,0.0,91,0.3,100,0,Lluvia,Lluvia,7.3,07:44 AM,06:13 PM,1011.58,8.0
Valdivia,2022-08-14,7.4,4.3,6.4,25.9,7.7,0.0,91,0.5,100,0,Lluvia,Lluvia,9.1,07:42 AM,06:13 PM,1012.38,8.0
Valdivia,2022-08-15,9.5,4.2,7.3,31.3,27.9,0.0,95,0.2,100,0,Lluvia,Lluvia,9.4,07:41 AM,06:14 PM,1015.79,8.0
Valdivia,2022-08-16,11.3,5.1,8.5,21.3,13.2,0.0,90,0.4,100,0,Lluvia,Lluvia,7.1,07:40 AM,06:15 PM,1011.54,8.0
Valdivia,2022-08-17,9.9,3.2,6.1,22.8,0.5,0.0,86,1.3,100,0,Lluvia,Lluvia,9.7,07:38 AM,06:16 PM,1023.79,13.0
Valdivia,2022-08-18,12.3,1.3,6.0,6.1,0.3,0.0,88,1.7,100,0,Lluvia,Lluvia,6.3,07:37 AM,06:17 PM,1031.42,6.0
Valdivia,2022-08-19,13.9,1.8,7.1,10.7,0.0,0.0,90,1.0,0,0,Nublado,Lluvia,5.8,07:36 AM,06:18 PM,1024.42,6.0
Valdivia,2022-08-20,14.4,4.5,8.6,11.6,0.0,0.0,91,0.5,0,0,Nublado,Nublado,3.5,07:34 AM,06:19 PM,1025.08,2.0
Valdivia,2022-08-21,17.2,4.7,9.8,11.4,0.0,0.0,88,1.7,0,0,Nublado,Nublado,5.5,07:33 AM,06:20 PM,1020.54,7.0
Valdivia,2022-08-22,14.7,4.0,8.1,8.4,0.0,0.0,89,1.7,0,0,Nublado,Nublado,5.2,07:31 AM,06:21 PM,1018.92,2.0
Valdivia,2022-08-23,10.2,5.8,8.0,14.1,7.1,0.0,97,0.4,100,0,Lluvia,Nublado,2.4,07:30 AM,06:22 PM,1019.79,4.0
Valdivia,2022-08-24,11.8,3.3,7.1,9.4,0.0,0.0,89,1.5,0,0,Nublado,Lluvia,4.0,07:28 AM,06:23 PM,1023.17,4.0
Valdivia,2022-08-25,11.0,1.5,5.6,8.2,0.0,0.0,87,2.2,0,0,Nublado,Nublado,6.0,07:27 AM,06:24 PM,1025.71,3.0
Valdivia,2022-08-26,11.9,2.5,6.5,14.6,1.8,0.0,89,1.0,100,0,Lluvia,Nublado,7.3,07:25 AM,06:24 PM,1021.75,4.0
Valdivia,2022-08-27,11.1,1.9,5.8,12.7,0.0,0.0,82,2.2,0,0,Soleado,Lluvia,7.7,07:24 AM,06:25 PM,1029.46,7.0
Valdivia,2022-08-28,15.8,0.5,6.3,10.1,0.0,0.0,81,2.3,0,0,Soleado,Soleado,6.2,07:22 AM,06:26 PM,1024.33,12.0
